ARTICOLO,DES_ART,DES_ART2,UMIS,IVA,CLASSE_EQ,SOTTOCLASSE,GRUPPO_MERC,CLASSE_PROV,CLASSE_SCONTO,MODELLO_ART,GRUPPO_ART1,GRUPPO_ART2,GRUPPO_ART3,GRUPPO_ART4,GRUPPO_ART5,GRUPPO_ART6,GRUPPO_ART7,GRUPPO_ART8,GRUPPO_ART9,GRUPPO_ART10,GRUPPO_ART11,GRUPPO_ART12,ARTICOLO_CLI,FORNITORI_1,FORNITORI_2,FORNITORI_3,ART_FORNITORI_1,ART_FORNITORI_2,ART_FORNITORI_3,PREZZI_FOR_1,PREZZI_FOR_2,PREZZI_FOR_3,VALUTE_FOR_1,VALUTE_FOR_2,VALUTE_FOR_3,PREZZI_FOR_VAL_1,PREZZI_FOR_VAL_2,PREZZI_FOR_VAL_3,DATA_PREZZI_FOR_1,DATA_PREZZI_FOR_2,DATA_PREZZI_FOR_3,ULTIMO_COSTO,ULTIMO_ACQ,ULTIMO_PREZZO,ULTIMA_VEND,UMIS_VEND,CONV_UM,UMIS_ACQ,CONV_UM_ACQ,COLLOCAZIONE,PEZZI_CONF,PEZZI_SUBC,DIMS_1,DIMS_2,DIMS_3,DIMS_EXTRA_1,DIMS_EXTRA_2,DIMS_EXTRA_3,PESO,PESO_LORDO_ART,TARA_ART,CAPACITA_ART,SCORTA_MINIMA,SCORTA_LIMITE,TEMPO_RIORDINO,LOTTO_RIORDINO,TIPO_LOTTO_RIORD,INTERVALLO_RIORD,G_MESE_RIORD,G_WEEK_RIORD,PIANIFICATORE,MATERIALE_ART,CODICE_VINO,TIPO_ACCISA,COSTO_PRODUZIONE,QT_LOGISTICA,GIORNI_VAL,MESI_SCAD_REV_IMP,MESI_SCAD_COLL_IMP,DES_CONFEZIONE_STD,NUM_CONF_BANCALE,ALTEZZA_CONF_STD,NUM_CONF_STRATO,MAG_LOGISTICA_STD,FILA_STD,PIANO_STD,BOX_STD,TIPO_IMBALLO_STD,ANNO_LIFO,NAZIONE_PROD,BAR_CODE_EAN13,MOV_MAG,ORDINABILE,PRODUCIBILE,CONSEGNABILE_CLI,ARTICOLO_AP,PRODOTTO_IE,ART_FANTASMA,ART_OPZIONE,SCONTABILE,APPL_PROV,CONTROLLO_QUAL,CONTROLLO_LOTTO,SER_NUM_LOTTI_ON,RICALCOLO_LOTTO,RICALCOLO_SCORTA,RICALCOLO_T_RIORD,INTRASTAT_ON,MAG_LOGISTICA_ON,MRP_IGNORA_MAG,ART_CONSUMO_DB,ART_NO_PREL_RPRO,ARTICOLO_KIT,ART_PEZZE,ART_COLORATO,DATA_INS,OP_AN_ART,ROWID
1 A287980,"GREZZO PRESSOFUSO BASE ""SAE B""","dia.101,6XV3-300.0136.Z <1151>",PZ,22,5031,,1 22,,,,,,,,,,,,,,,,300.0136.Z,,,,,,,0,0,0,,,,0,0,0,,,,0,,5.426,20180329,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20170904,M,AAiSBdAAFAACD4iAAK
1 A287990,SUPPORTO MONTANTE CENTRALE,30528380 <1181>,PZ,22,4206,,1 22,,,,,,,,,,,,,,,,30528380,,,,,,,0,0,0,,,,0,0,0,,,,0,,7,20170918,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20170905,M,AAiSBdAAFAACD4HAAG
1 A288000,GIOVE COMPASSO ESTERNO DX,7ST30EA7395 <1185>,PZ,22,5095,,1 22,,,,,,,,,,,,,,,,7ST30EA7395,,,,,,,0,0,0,,,,0,0,0,,,,0,,1.818,20180207,,0,,0,,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20170915,M,AAiSBdAAFAACD4uAAD
1 A288010,GIOVE COMPASSO ESTERNO SX,7ST30EA7400 <1185>,PZ,22,5095,,1 22,,,,,,,,,,,,,,,,7ST30EA7400,,,,,,,0,0,0,,,,0,0,0,,,,0,,1.818,20180207,,0,,0,,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20170915,M,AAiSBdAAFAACD4uAAB
1 A288020,GIOVE COMPASSO INTERNO DX,7ST30EA7405 <1186>,PZ,22,5095,,1 22,,,,,,,,,,,,,,,,7ST30EA7405,,,,,,,0,0,0,,,,0,0,0,,,,0,,1.945,20180207,,0,,0,,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20170915,M,AAiSBdAAFAACD4uAAE
1 A288030,GIOVE COMPASSO INTERNO SX,7ST30EA7410 <1186>,PZ,22,5095,,1 22,,,,,,,,,,,,,,,,7ST30EA7410,,,,,,,0,0,0,,,,0,0,0,,,,0,,1.945,20180207,,0,,0,,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20170915,M,AAiSBdAAFAACD4uAAG
1 A288040,GIOVE STAFFA LETTO DX,7ST30EA7415 <1187>,PZ,22,5095,,1 22,,,,,,,,,,,,,,,,7ST30EA7415,,,,,,,0,0,0,,,,0,0,0,,,,0,,1.199,20180207,,0,,0,,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20170915,M,AAiSBdAAFAACD4uAAL
1 A288050,GIOVE STAFFA LETTO SX,7ST30EA7420 <1187>,PZ,22,5095,,1 22,,,,,,,,,,,,,,,,7ST30EA7420,,,,,,,0,0,0,,,,0,0,0,,,,0,,1.199,20180207,,0,,0,,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20170915,M,AAiSBdAAFAACD4uAAJ
1 A288060,GIOVE STAFFA SPONDA DX,7ST30EA7425 <1187>,PZ,22,5095,,1 22,,,,,,,,,,,,,,,,7ST30EA7425,,,,,,,0,0,0,,,,0,0,0,,,,0,,0.997,20180207,,0,,0,,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20170915,M,AAiSBdAAFAACD4KAAH
1 A288070,GIOVE STAFFA SPONDA SX,7ST30EA7430 <1187>,PZ,22,5095,,1 22,,,,,,,,,,,,,,,,7ST30EA7430,,,,,,,0,0,0,,,,0,0,0,,,,0,,0.997,20180207,,0,,0,,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20170915,M,AAiSBdAAFAACD4uAAN
1 A288080,GIUNTO CARRELLI (BRILL.),7ST30CA1045 <1184>,PZ,22,5095,,1 22,,,,,,,,,,,,,,,,7ST30CA1045,,,,,,,0,0,0,,,,0,0,0,,,,0,,0.398,20180424,,0,,0,,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20170915,M,AAiSBdAAFAACD4KAAJ
1 A288090,EB0330X  SUPPORTO CROCIERA,7ST30EA7391 <1183>,PZ,22,5095,,1 22,,,,,,,,,,,,,,,,7ST30EA7391,,,,,,,0,0,0,,,,0,0,0,,,,0,,1.476,20180528,,0,,0,,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20170918,M,AAiSBdAAFAACD4sAAA
1 A288100,SUPPORTO IN ALLUMINIO 1M 4 FIL,<1188>,PZ,22,4950,,1 22,,,,,,,,,,,,,,,CHAL,38941000A0,,,,,,,0,0,0,,,,0,0,0,,,,0,,3.237,20180420,,0,,0,,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20170922,M,AAiSBdAAFAACD4kAAQ
1 A288101,SUPPORTO IN ALLUMINIO 1M 8 FIL,<1188>,PZ,22,4950,,1 22,,,,,,,,,,,,,,,,38941004A0,,,,,,,0,0,0,,,,0,0,0,,,,0,,2.52,20171027,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20170922,M,AAiSBdAAFAACD42AAA
1 A288102,SUPPORTO IN ALLUMINIO 2M 4FIL.,<1189>,PZ,22,4950,,1 22,,,,,,,,,,,,,,,CHAL,38941001A0,,,,,,,0,0,0,,,,0,0,0,,,,0,,4.202,20180427,,0,,0,,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20171011,M,AAiSBdAAFAACD4tAAH
1 A288103,SUPPORTO IN ALLUMINO 2M 8FIL.,<1189>,PZ,22,4950,,1 22,,,,,,,,,,,,,,,CHAL,38941005A0,,,,,,,0,0,0,,,,0,0,0,,,,0,,4.459,20180216,,0,,0,,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20171011,M,AAiSBdAAFAACD4tAAI
1 A288104,SUPPORTO IN ALLUMINIO 3M 4FIL.,<1190>,PZ,22,4950,,1 22,,,,,,,,,,,,,,,CHAL,38941002A0,,,,,,,0,0,0,,,,0,0,0,,,,0,,4.697,20180216,,0,,0,,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20171011,M,AAiSBdAAFAACD4tAAJ
1 A288105,SUPPORTO IN ALLUMINO 3M 8FIL.,<1190>,PZ,22,4950,,1 22,,,,,,,,,,,,,,,CHAL,38941006A0,,,,,,,0,0,0,,,,0,0,0,,,,0,,5.138,20180216,,0,,0,,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20171011,M,AAiSBdAAFAACD4tAAK
1 A288110,PIASTRINA SX FIS. CARRELLO ANT,<1155>,PZ,22,5070,,1 22,,,,,,,,,,,,,,,,3VU118,,,,,,,0,0,0,,,,0,0,0,,,,0,,1.182,20180409,,0,,0,,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20171002,M,AAiSBdAAFAACD4WAAQ
1 A288120,PIASTRINA DX FIS. CARRELLO ANT,<1155>,PZ,22,5070,,1 22,,,,,,,,,,,,,,,,3VU119,,,,,,,0,0,0,,,,0,0,0,,,,0,,1.182,20180409,,0,,0,,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20171002,M,AAiSBdAAFAACD4WAAR
1 A288130,PINZA  3SX 153,<1156>,PZ,22,5070,,1 22,,,,,,,,,,,,,,,CHAL,3SX153,,,,,,,0,0,0,,,,0,0,0,,,,0,,1.476,20171215,,0,,0,,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20171002,M,AAiSBdAAFAACD4WAAF
1 A288140,FLANGIA GR45 SMU 12907,<1161>,PZ,22,5063,,1 22,,,,,,,,,,,,,,,,MPFUSALFL45SMU,,,,,,,0,0,0,,,,0,0,0,,,,0,,7.25,20180202,,0,,0,,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20171003,M,AAiSBdAAFAAAXTtAAK
1 A288180,FLANGIA GR45 SMT-AC 10954-V1,,PZ,22,5063,,1 22,,,,,,,,,,,,,,,,MPFUSALFL45SMTAC,,,,,,,0,0,0,,,,0,0,0,,,,0,,5.433,20180305,,0,,0,,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20171123,M,AAiSBdAAFAAAXUJAAP
1 A288190,CORPO GREZZO LEGA RCC0110,<1197>,PZ,22,4954,,1 22,,,,,,,,,,,,,,,,RCC0110,,,,,,,0,0,0,,,,0,0,0,,,,0,,1.906,20180208,,0,,0,,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20171127,M,AAiSBdAAFAAAXUJAAJ
1 A288200,COPERCHIO ANTERIORE SX GREZZO,10200953 <1199>,PZ,22,5052,,1 22,,,,,,,,,,,,,,,,10200953,,,,,,,0,0,0,,,,0,0,0,,,,0,,2.1,20180228,,0,,0,,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,,M,AAiSBdAAFAACD4QAAC
1 A288210,COPERCHIO ANTERIORE SX BOSCH,GREZZO    10200417/G <1200>,PZ,22,5052,,1 22,,,,,,,,,,,,,,,,10200417/G,,,,,,,0,0,0,,,,0,0,0,,,,0,,2.2,20180228,,0,,0,,0,0,0,0,0,0,0,0,460,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20171205,M,AAiSBdAAFAAAXUPAAK
1 A288220,MOUNTING FLANGE KS3.2 MACH,A5E42935250    <1203>,PZ,,10758,,1 22,,,,,,,,,,,,,,,,A5E42935250,,,,,,,0,0,0,,,,0,0,0,,,,0,,0,,,0,,0,,0,0,0,0,0,0,0,0,309,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20180129,M,AAiSBdAAFAACD4GAAH
1 A288221,MOUNTING FLANGE KS3.1 MACH,A5E42935251    <1203>,PZ,,10758,,1 22,,,,,,,,,,,,,,,,A5E42935251,,,,,,,0,0,0,,,,0,0,0,,,,0,,0,,,0,,0,,0,0,0,0,0,0,0,0,309,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20180129,M,AAiSBdAAFAACD4GAAM
1 A288230,MOUNTING FLANGE KS4.1 MACH,A5E42467454    <1202>,PZ,,10758,,1 22,,,,,,,,,,,,,,,,A5E42467454,,,,,,,0,0,0,,,,0,0,0,,,,0,,0,,,0,,0,,0,0,0,0,0,0,0,0,399,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20180129,M,AAiSBdAAFAACD4GAAK
1 A288231,MOUNTING FLANGE KS4.2 MACH,A5E42485203      <1202>,PZ,,10758,,1 22,,,,,,,,,,,,,,,,A5E42485203,,,,,,,0,0,0,,,,0,0,0,,,,0,,0,,,0,,0,,0,0,0,0,0,0,0,0,399,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20180129,M,AAiSBdAAFAACD4GAAL
1 A288240,DISSIPATORE 790305211HA,<1207>,PZ,22,521,,1 22,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,0,,1.36,20180329,,0,,0,,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20180130,M,AAiSBdAAFAACD4YAAS
1 A288250,CUSTODIA 790305210HA,<1206>,PZ,22,521,,1 22,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,0,,1.351,20180330,,0,,0,,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,,M,AAiSBdAAFAACD4lAAB
1 A288260,SPORTELLO SBLOCCO 119BV932,<1180>,PZ,22,4303,,1 22,,,,,CAME,,,,,,,,,,,119BV932,,,,,,,0,0,0,,,,0,0,0,,,,0,,0.77,20180523,,0,,0,,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20180209,M,AAiSBdAAFAACD4mAAN
1 A288270,SUPPORTO TENDITORE BOSCH,10200969<1205>,PZ,22,5052,,1 22,,,,,,,,,,,,,,,,10200969,,,,,,,0,0,0,,,,0,0,0,,,,0,,4.1,20180514,,0,,0,,0,0,0,0,0,0,0,0,780,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20180216,M,AAiSBdAAFAAAXSqAAW
1 A288280,BASE RIDUTTORE SCORREVOLE IND.,VERNICIATA   V730<1167>,PZ,22,4303,,1 22,,,,,CAME,,,,,,,,,,,119BV730,,,,,,,0,0,0,,,,0,0,0,,,,0,,7.785,20180420,,0,,0,,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20180220,M,AAiSBdAAFAACD4BAAT
1 A288290,FLANGIA CHIUSURA  RIDUTTORE,VERNICIATA  V731  <1168>,PZ,22,4303,,1 22,,,,,CAME,,,,,,,,,,,119BV731,,,,,,,0,0,0,,,,0,0,0,,,,0,,1.601,20180420,,0,,0,,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20180220,M,AAiSBdAAFAACD4BAAU
1 A288300,LEVA SBLOCCO SCORREVOLE IND.,VERNICIATA  V736  <1169>,PZ,22,4303,,1 22,,,,,CAME,,,,,,,,,,,119BV736,,,,,,,0,0,0,,,,0,0,0,,,,0,,1.369,20180420,,0,,0,,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20180220,M,AAiSBdAAFAACD4BAAV
1 A288310,FIANCO DX  AGORA' 23080002,<1214>,PZ,22,5088,,1 22,,,,,,,,,,,,,,,,23080002,,,,,,,0,0,0,,,,0,0,0,,,,0,,4.789,20180430,,0,,0,,0,0,0,0,0,0,0,0,610,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20180228,M,AAiSBdAAFAAAXTfAAD
1 A288311,FIANCO SX AGORA' 23080004,<1214>,PZ,22,5088,,1 22,,,,,,,,,,,,,,,,23080004,,,,,,,0,0,0,,,,0,0,0,,,,0,,4.789,20180430,,0,,0,,0,0,0,0,0,0,0,0,610,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20180228,M,AAiSBdAAFAAAXTfAAG
1 A288312,PLACCA GAMBA SF GREZZA,,PZ,22,5088,,1 22,,,,,,,,,,,,,,,,26080019,,,,,,,0,0,0,,,,0,0,0,,,,0,,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20180423,,AAiSBdAAFAACD41AAL
1 A288320,ANSCHLUSSFLANSCH RP 3/4  101,<1215>,PZ,22,5110,,1 22,,,,,,,,,,,,,,,,00152002110,,,,,,,0,0,0,,,,0,0,0,,,,0,,0.777,20180528,,0,,0,,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20180322,M,AAiSBdAAFAACD4YAAE
1 A288330,FONDO SCATOLA GEHAUSE,UNTERTEIL 72845 <1170>,PZ,22,4966,,1 22,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,0,,11,20180507,,0,,0,,0,0,0,0,0,0,0,0,505,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20180413,M,AAiSBdAAFAACD4cAAD
1 A288340,COPERCHIO SCATOLA DECKEL,STAMPO 72845 <1170>,PZ,22,4966,,1 22,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,0,,11,20180507,,0,,0,,0,0,0,0,0,0,0,0,376,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20180413,M,AAiSBdAAFAACD4cAAF
1 A288350,"CORPO FR6-2 B5 + 2X1/8""",07.015.00101 <1195>,PZ,22,5082,,1 22,,,,,,,,,,,,,,,,07.015.00101,,,,,,,0,0,0,,,,0,0,0,,,,0,,7.5,20180514,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20180507,M,AAiSBdAAFAACD46AAN
1 A288351,"CORPO FR6-2 B5-B5 2X1/8""",+SFIATO 07.015.00113 <1195>,PZ,22,,,1 22,,,,,,,,,,,,,,,,07.015.00113,,,,,,,0,0,0,,,,0,0,0,,,,0,,7.5,20180514,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20180507,M,AAiSBdAAFAACD46AAO
1 A288352,"CORPO FR6-2- B6-B5 2X1/8""",SFIAT  07.015.00115 <1195>,PZ,22,5082,,1 22,,,,,,,,,,,,,,,,07.015.00115,,,,,,,0,0,0,,,,0,0,0,,,,0,,7.5,20180514,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20180507,M,AAiSBdAAFAACD46AAJ
1 A288360,"CORPO FR6-2 B4 + 2X1/8""",2 fori  <1193>,PZ,22,5082,,1 22,,,,,,,,,,,,,,,,07.015.00099,,,,,,,0,0,0,,,,0,0,0,,,,0,,7.5,20180516,,0,,0,,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20180507,M,AAiSBdAAFAACD4zAAE
1 A288361,"CORPO FR6-2 B4-B3 2X1/8""",SFIATO 07.015.00111 <1193>,PZ,22,5082,,1 22,,,,,,,,,,,,,,,,07.015.00111,,,,,,,0,0,0,,,,0,0,0,,,,0,,7.5,20180516,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20180507,M,AAiSBdAAFAACD46AAK
1 A288370,"CORPO FR6-4 B5+2X1/8""",07.015.00102 <1196>,PZ,22,5082,,1 22,,,,,,,,,,,,,,,,07.015.00102,,,,,,,0,0,0,,,,0,0,0,,,,0,,7.5,20180514,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20180507,M,AAiSBdAAFAACD46AAR
1 A288371,"CORPO FR6-4 B64 B6 + 2x1/8""",07.015.00104 <1196>,PZ,22,5082,,1 22,,,,,,,,,,,,,,,,07.015.00104,,,,,,,0,0,0,,,,0,0,0,,,,0,,7.5,20180514,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,,M,AAiSBdAAFAACD46AAQ
