^PRODOTTO^|^DESCRIZIONE^|^COD_CICLO^|^FASE^|^OPERAZIONE^|^CL.MACCHINE^|^CL.OPERATORI LAV.^|^CL.OPERATORI ATTR.^|^ATTREZZATURA^|^T.ATTR.MACCHINA^|^T.ATTR.UOMO^|^T.LAV.MACCHINA^|^T.LAV.UOMO^|^NOTE FASE^|^TERZISTA^|^GG.LAV.EST.^|^DIRECTORY FILE DISEGNO^|^NOME FILE DISEGNO^|^N.OPER.LAV.^|^N.OPER.ATTR.^|^GG.POSTICIPO^|^SCHED.CAP.ILLIM.^|^T.ATTRAVERSAMENTO^|^NUM.IMPRONTE^|^N.RIGA^|^RIGA TESTO FASE^
^E237700^|^CALOTTA ANTERIORE MEC71 DA110 GREZZO -cod.2262- <763>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^ ^|900076300|6000000|6000000|25000|11670|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E237710^|^FLANGIA MOTORE LUX BT D610396 grezzo <821>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900082100|2000000|2000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E237710^|^FLANGIA MOTORE LUX BT D610396 grezzo <821>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900082100|12000000|12000000|67000|23000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E237720^|^FLANGIA MOTORE LUX BT D610365 DELTA grezzo <821_01>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900082101|6000000|6000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E237720^|^FLANGIA MOTORE LUX BT D610365 DELTA grezzo <821_01>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900082101|9000000|9000000|67000|23000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E237730^|^TESTATA DISTRIBUTORE LUX BT 2B grezzo <822>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900082200|2000000|2000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E237730^|^TESTATA DISTRIBUTORE LUX BT 2B grezzo <822>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900082200|12000000|12000000|100000|35000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E237731^|^TESTATA DISTRIBUTORE LUX BT 2B   NUOVA grezza <822_03>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900082203|2000000|2000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E237731^|^TESTATA DISTRIBUTORE LUX BT 2B   NUOVA grezza <822_03>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900082203|4000000|4000000|100000|35000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E237732^|^TESTATA DISTRIB. LUX BT 2008 g rezzo <82205>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900082205|2000000|2000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E237732^|^TESTATA DISTRIB. LUX BT 2008 g rezzo <82205>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900082205|12000000|12000000|100000|35000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E237740^|^TESTATA DISTRIBUTORE LUX BT grezzo <822_01>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900082201|2000000|2000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E237740^|^TESTATA DISTRIBUTORE LUX BT grezzo <822_01>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900082201|12000000|12000000|100000|35000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E237741^|^TESTATA DISTRIBUTORE LUX BT grezzo <822_02>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900082202|2000000|2000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E237741^|^TESTATA DISTRIBUTORE LUX BT grezzo <822_02>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900082202|4000000|4000000|100000|35000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E237742^|^TESTATA DISTRIB. LUX BT 2B 200 8 grezzo <82204>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900082204|12000000|12000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E237742^|^TESTATA DISTRIB. LUX BT 2B 200 8 grezzo <82204>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900082204|12000000|12000000|100000|35000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E237743^|^TESTATA DISTRIB. SUB BT 2B grezzo <82206>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900082206|2000000|2000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E237743^|^TESTATA DISTRIB. SUB BT 2B grezzo <82206>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900082206|12000000|12000000|100000|35000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E237750^|^FONDELLO LUX BT <823>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900082300|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E237750^|^FONDELLO LUX BT <823>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900082300|6000000|6000000|42000|15000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E237760^|^COPERCHI FONDELLO LUX BF grezz o  <823>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900082300|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E237760^|^COPERCHI FONDELLO LUX BF grezz o  <823>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900082300|6000000|6000000|42000|15000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E237770^|^BASE CONTENITORE INTER.EI20/21 I<824>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900082400|2000000|2000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E237770^|^BASE CONTENITORE INTER.EI20/21 I<824>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900082400|12000000|12000000|92000|32000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E237771^|^BASE INTERRATO EI20 S/SCRITTA <82403>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900082403|2000000|2000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E237771^|^BASE INTERRATO EI20 S/SCRITTA <82403>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900082403|12000000|12000000|92000|32000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E237780^|^COPERCHIO CONTEN.INTER.EI20/21 <824_01>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900082401|2000000|2000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E237780^|^COPERCHIO CONTEN.INTER.EI20/21 <824_01>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900082401|12000000|12000000|92000|32000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E237781^|^COPERCHIO  EI20 S/SCRITTA <824_04>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900082404|2000000|2000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E237781^|^COPERCHIO  EI20 S/SCRITTA <824_04>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900082404|12000000|12000000|92000|32000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E237790^|^FLANGIA ADATT. Z260 RIDUTT. CROSS GREZZO <828>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900082800|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E237790^|^FLANGIA ADATT. Z260 RIDUTT. CROSS GREZZO <828>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900082800|12000000|12000000|62000|22000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E237800^|^BLOCCHETTO B420 GUIDA DX grezzo <829>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900082900|2250000|2250000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|4|^ ^|^ ^
^E237800^|^BLOCCHETTO B420 GUIDA DX grezzo <829>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900082900|3000000|3000000|15000|5000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|4|^ ^|^ ^
^E237810^|^BLOCCHETTO B420 GUIDA SX grezzo <830>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900083000|2250000|2250000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|4|^ ^|^ ^
^E237810^|^BLOCCHETTO B420 GUIDA SX grezzo <830>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900083000|3000000|3000000|15000|5000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|4|^ ^|^ ^
^E237820^|^SUPPORTO "PCF-200" GREZZO <831>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900083100|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E237820^|^SUPPORTO "PCF-200" GREZZO <831>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900083100|12000000|12000000|67000|23000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E237830^|^ESCUADRA TX-700-N V3 grezzo Ve rs. Lunga <843>^|^ ^|10|^ALPREP^|^A1000^|^ ^|^FOA^|900084300|2000000|2000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E237830^|^ESCUADRA TX-700-N V3 grezzo Ve rs. Lunga <843>^|^ ^|40|^ALAUT^|^A1000^|^FOG^|^FOA^|900084300|4000000|4000000|100000|35000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E237840^|^ESCUADRA TX-900-N V4 grezzo Ve rs. Lunga <843>^|^ ^|10|^ALPREP^|^A1000^|^ ^|^FOA^|900084301|2000000|2000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E237840^|^ESCUADRA TX-900-N V4 grezzo Ve rs. Lunga <843>^|^ ^|40|^ALAUT^|^A1000^|^FOG^|^FOA^|900084301|4000000|4000000|100000|35000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E237850^|^BRACCIO MOTORE VERS. PERNO gre zzo <859>^|^ ^|10|^ALPREP^|^A1000^|^ ^|^FOA^|900085900|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E237850^|^BRACCIO MOTORE VERS. PERNO gre zzo <859>^|^ ^|40|^ALAUT^|^A1000^|^FOG^|^FOA^|900085900|6000000|6000000|53000|19000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E237851^|^BRACCIO MOTORE VERS. BOCCOLA g rezzo <85902>^|^ ^|10|^ALPREP^|^A1000^|^ ^|^FOA^|900085902|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E237851^|^BRACCIO MOTORE VERS. BOCCOLA g rezzo <85902>^|^ ^|40|^ALAUT^|^A1000^|^FOG^|^FOA^|900085902|6000000|6000000|50000|18000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E237860^|^BRACCIO ANTA LUNGO VERS. PERN O grezzo <859>^|^ ^|10|^ALPREP^|^A1000^|^ ^|^FOA^|900085900|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E237860^|^BRACCIO ANTA LUNGO VERS. PERN O grezzo <859>^|^ ^|40|^ALAUT^|^A1000^|^FOG^|^FOA^|900085900|6000000|6000000|53000|19000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E237861^|^BRACCIO ANTA CORTO VERS. PERNO grezzo <85901>^|^ ^|10|^ALPREP^|^A1000^|^ ^|^FOA^|900085901|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E237861^|^BRACCIO ANTA CORTO VERS. PERNO grezzo <85901>^|^ ^|40|^ALAUT^|^A1000^|^FOG^|^FOA^|900085901|6000000|6000000|50000|18000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E237862^|^BRACCIO ANTA LUNGO VERS. BOCCO LA grezzo <85902>^|^ ^|10|^ALPREP^|^A1000^|^ ^|^FOA^|900085902|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E237862^|^BRACCIO ANTA LUNGO VERS. BOCCO LA grezzo <85902>^|^ ^|40|^ALAUT^|^A1000^|^FOG^|^FOA^|900085902|6000000|6000000|50000|18000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E237870^|^GUSCIO INFERIORE MODUS grezzo <860>^|^ ^|10|^ALPREP^|^A1000^|^ ^|^FOA^|900086000|8000000|8000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E237870^|^GUSCIO INFERIORE MODUS grezzo <860>^|^ ^|40|^ALAUT^|^A1000^|^FOG^|^FOA^|900086000|12000000|12000000|100000|35000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E237871^|^GUSCIO SUPERIORE MODUS grezzo <86001>^|^ ^|10|^ALPREP^|^A1000^|^ ^|^FOA^|900086001|8000000|8000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E237871^|^GUSCIO SUPERIORE MODUS grezzo <86001>^|^ ^|40|^ALAUT^|^A1000^|^FOG^|^FOA^|900086001|12000000|12000000|107000|37000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E237890^|^BRACCETTO X SNOD. DUNA RIFIN 30X15<85301>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900085301|1500000|1500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|6|^ ^|^ ^
^E237890^|^BRACCETTO X SNOD. DUNA RIFIN 30X15<85301>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900085301|2000000|2000000|11000|4000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|6|^ ^|^ ^
^E237900^|^ATTACCO RAD. X SNOD. DUNA RIFI N<85301>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900085301|1500000|1500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|6|^ ^|^ ^
^E237900^|^ATTACCO RAD. X SNOD. DUNA RIFI N<85301>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900085301|2000000|2000000|11000|4000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|6|^ ^|^ ^
^E237910^|^ATTACCO A MURO X SNOD. DUNA RI FIN<85301>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900085301|1500000|1500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|6|^ ^|^ ^
^E237910^|^ATTACCO A MURO X SNOD. DUNA RI FIN<85301>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900085301|2000000|2000000|11000|4000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|6|^ ^|^ ^
^E237920^|^BRACC. SNOD. D.16 BAIA <85302>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900085302|1500000|1500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|6|^ ^|^ ^
^E237920^|^BRACC. SNOD. D.16 BAIA <85302>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900085302|2000000|2000000|11000|4000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|6|^ ^|^ ^
^E237930^|^ATTACCO RAD.X SNOD. D.16 BAIA <85302>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900085302|1500000|1500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|6|^ ^|^ ^
^E237930^|^ATTACCO RAD.X SNOD. D.16 BAIA <85302>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900085302|2000000|2000000|11000|4000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|6|^ ^|^ ^
^E280000^|^ATTACCO RADIATORE SINTESI grez zo                   <243>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900024301|2250000|2250000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|4|^ ^|^ ^
^E280000^|^ATTACCO RADIATORE SINTESI grez zo                   <243>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900024301|3000000|3000000|17000|6000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|4|^ ^|^ ^
^E280100^|^ATTACCO A MURO SINTESI grezzo <331>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900033100|2250000|2250000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|4|^ ^|^ ^
^E280100^|^ATTACCO A MURO SINTESI grezzo <331>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900033100|3000000|3000000|15000|5000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|4|^ ^|^ ^
^E280200^|^BRACCIO RADIAT. SINTESI-NOVO D A 25 grezzo (INT.PAT) <242>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900024200|1125000|1125000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|8|^ ^|^ ^
^E280200^|^BRACCIO RADIAT. SINTESI-NOVO D A 25 grezzo (INT.PAT) <242>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900024200|1500000|1500000|8000|3000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|8|^ ^|^ ^
^E280300^|^ATTACCO RADIATORE NOVO DA 25 g rezzo <243>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900024300|1125000|1125000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|8|^ ^|^ ^
^E280300^|^ATTACCO RADIATORE NOVO DA 25 g rezzo <243>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900024300|1500000|1500000|8000|3000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|8|^ ^|^ ^
^E280400^|^ATTACCO RAD.BANDIERA GREZZO <270>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900027000|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E280400^|^ATTACCO RAD.BANDIERA GREZZO <270>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900027000|12000000|12000000|31000|11000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E280401^|^BRACCIO RADIATORE BANDIERA gre zzo ** <270>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900027000|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E280401^|^BRACCIO RADIATORE BANDIERA gre zzo ** <270>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900027000|12000000|12000000|31000|11000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E280500^|^ATTACCO A MURO BANDIERA-VELA-N OVO GREZZO           <241>^|^ ^|10|^ALPREP^|^A0320^|^ ^|^FOA^|900024100|1125000|1125000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|8|^ ^|^ ^
^E280500^|^ATTACCO A MURO BANDIERA-VELA-N OVO GREZZO           <241>^|^ ^|40|^ALAUT^|^A0320^|^FOG^|^FOA^|900024100|1500000|1500000|9000|3000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|8|^ ^|^ ^
^E280600^|^ATTACCO RADIATORE SERIE VELA g rezzo <244>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900024400|2250000|2250000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|4|^ ^|^ ^
^E280600^|^ATTACCO RADIATORE SERIE VELA g rezzo <244>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900024400|3000000|3000000|13000|4000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|4|^ ^|^ ^
^E280700^|^BRACCIO RADIATORE SERIE VELA g rezzo  <245>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900024500|2250000|2250000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|4|^ ^|^ ^
^E280700^|^BRACCIO RADIATORE SERIE VELA g rezzo  <245>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900024500|3000000|3000000|13000|4000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|4|^ ^|^ ^
^E280800^|^ATTACCO RADIATORE DUBLE grezzo **   <368>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900036800|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E280800^|^ATTACCO RADIATORE DUBLE grezzo **   <368>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900036800|6000000|6000000|25000|9000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E280900^|^BRACCIO RADIATORE DUBLE grezzo **   <368>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900036800|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E280900^|^BRACCIO RADIATORE DUBLE grezzo **   <368>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900036800|6000000|6000000|25000|9000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E281000^|^ATTACCO RADIATORE NOVO    23 m m grezzo ** <243>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900024302|1125000|1125000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|8|^ ^|^ ^
^E281000^|^ATTACCO RADIATORE NOVO    23 m m grezzo ** <243>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900024302|1500000|1500000|8000|3000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|8|^ ^|^ ^
^E281100^|^BRACCIO RADIATORE NOVO    23 m m grezzo ** s/scritta <242>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900024201|1125000|1125000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|8|^ ^|^ ^
^E281100^|^BRACCIO RADIATORE NOVO    23 m m grezzo ** s/scritta <242>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900024201|1376000|1376000|7000|3000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|8|^ ^|^ ^
^E281101^|^BRACCIO RADIATORE SINTESI  30 grezzo** <367>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900024201|1125000|1125000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|8|^ ^|^ ^
^E281101^|^BRACCIO RADIATORE SINTESI  30 grezzo** <367>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900024201|1376000|1376000|7000|3000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|8|^ ^|^ ^
^E281200^|^BRACCIO ATTACCO RADIATORE UNIV ER."BASSO"grezzo ** <392>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900039101|2250000|2250000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|4|^ ^|^ ^
^E281200^|^BRACCIO ATTACCO RADIATORE UNIV ER."BASSO"grezzo ** <392>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900039101|3000000|3000000|13000|4000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|4|^ ^|^ ^
^E281300^|^BRACCIO RAD.UNIVERSALE S/MARCH IO "ALTO-BASSO" grezzo **<394>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900039301|2250000|2250000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|4|^ ^|^ ^
^E281300^|^BRACCIO RAD.UNIVERSALE S/MARCH IO "ALTO-BASSO" grezzo **<394>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900039301|3000000|3000000|10000|4000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|4|^ ^|^ ^
^E281400^|^TESTATA DISTRIBUTORE LUX NUOVA -st.01           <548>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900054800|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|1|1|0|^N^|0|1|^ ^|^ ^
^E281400^|^TESTATA DISTRIBUTORE LUX NUOVA -st.01           <548>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900054800|18000000|18000000|97000|34000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E282100^|^ATTACCO RADIATORE UNIVERSALE " ALTO" grezzo ** <391>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900039100|2250000|2250000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|4|^ ^|^ ^
